date,fav,id,rt,text,url,,,,,
22/1/2016 15:30:18,,"6,90542005395522E+017",,@Chinobi_Ninja me meo.,twitter.com/Rocigaot/status/690542005395521538,,,,,
22/1/2016 15:27:59,1,"6,90541423507214E+017",,@kalevorroko lin onte por ahí que estivera na viaxe esa e lembreime de ti! A ver se vas ser o enlace da ETA bolivariana co comando mapache,twitter.com/Rocigaot/status/690541423507214336,,,,,
22/1/2016 15:13:49,,"6,90537859359601E+017",,@xoancastro é coma esas comedias románticas de 'dous que se caen fatal teñen que finxir ser noivos por cousas e ao final líanse de verdade',twitter.com/Rocigaot/status/690537859359600641,,,,,
22/1/2016 15:11:58,,"6,90537394047734E+017",,"@bestilheiro ai, non a cambies, esa foto é total!",twitter.com/Rocigaot/status/690537394047733760,,,,,
22/1/2016 15:03:40,5,"6,90535303862444E+017",1,@PotiPotiInLove Gatetes jugando con cajas. Patitos siguiendo a su mamá.Cabezas de los de la CEOE en picas.,twitter.com/Rocigaot/status/690535303862444032,,,,,
22/1/2016 14:50:14,,"6,90531923232317E+017",,"Y para variar, veo las erratas cuando ya me han hecho varios RT. Al menos al poner 'empendimiento' evitaré los follows de los bots  :P",twitter.com/Rocigaot/status/690531923232317445,,,,,
22/1/2016 14:38:03,12,"6,90528857439498E+017",12,"CAPITULAZO el de #Peblo de esta semana, oye.",twitter.com/Rocigaot/status/690528857439498240,,,,,
22/1/2016 14:29:17,2,"6,90526651629834E+017",,@zezenzuska @Facking_Ancho al menos con los bultos no tienes que fingir que son preciosos o que podrías distinguir uno de otro!,twitter.com/Rocigaot/status/690526651629834240,,,,,
22/1/2016 13:49:41,3,"6,90516684617183E+017",1,Cuando descubres que tu partido está pactando con las tortugas ninja y a ti no te llevaron a conocer a Donatello.pic.twitter.com/NeSMkJzVzV,twitter.com/Rocigaot/status/690516684617183233,,,,,
22/1/2016 13:48:01,,"6,90516266193388E+017",,"@xoancastro son moi fan dese gif. Bueno, dos gifs de Ron Swanson en xeral.",twitter.com/Rocigaot/status/690516266193387522,,,,,
22/1/2016 13:46:40,1,"6,90515927226532E+017",,"@Pozuelen Y cuando por fin los convences y ya parece que vais a piraros, entra la persona que le mola a alguno de ellos.",twitter.com/Rocigaot/status/690515927226531840,,,,,
22/1/2016 13:44:41,3,"6,9051542531933E+017",2,Remember Íñigo Errejón? This is him now. Feel old yet?pic.twitter.com/cajlDmmAwG,twitter.com/Rocigaot/status/690515425319329793,,,,,
22/1/2016 13:39:45,17,"6,90514183465599E+017",21,Cuando llevas una hora en un bar que odias y a tus colegas no los mueves de ahí ni a tiros.pic.twitter.com/aLoY5kVu1c,twitter.com/Rocigaot/status/690514183465598976,,,,,
22/1/2016 13:28:03,2,"6,9051124131654E+017",,@Pozuelenpic.twitter.com/Y6h3gLHVUE,twitter.com/Rocigaot/status/690511241316540420,,,,,
22/1/2016 13:27:27,17,"6,9051109132827E+017",11,Cuando la UNED me manda mails para avisarme de cursos de coaching y empendimiento.pic.twitter.com/9C2LZ6m71r,twitter.com/Rocigaot/status/690511091328270336,,,,,
22/1/2016 13:23:48,,"6,90510170477216E+017",,Cuando tus amigos te piden que sonrías para sacaros la 27º foto de la noche pal Facebook.pic.twitter.com/tMVLXYMYmi,twitter.com/Rocigaot/status/690510170477215745,,,,,
22/1/2016 13:20:40,,"6,90509382812066E+017",1,Cuando querías salir con tus amigos pero tus padres te han hecho ir a la comunión de tu primo el pequeño.pic.twitter.com/PpFVpAsUgU,twitter.com/Rocigaot/status/690509382812065792,,,,,
22/1/2016 13:14:32,2,"6,90507838729359E+017",2,"Que no se nos quede el móvil sin batería, que ahora Espe si llama ya es para ofrecernos la presidencia del Gobiernohttps://twitter.com/el_pais/status/690505406326706176 …Aguirre pide pacto antiPodemos 'con los sacrificios personales que hagan falta'. Lo de menos sería quién lo preside' http://ow.ly/XoF1n ",twitter.com/Rocigaot/status/690507838729359360,,,,,
22/1/2016 12:36:04,3,"6,90498158883926E+017",2,Ha dicho Pablemos qué ministerio le ofrecerían a Donatello? Que en el ABC están en un sinvivir.,twitter.com/Rocigaot/status/690498158883926016,,,,,
22/1/2016 1:29:37,3,"6,90330440843031E+017",6,¡Más amistades peligrosas de PDRO! #ABCdametrabajopic.twitter.com/yu9sEygwJB,twitter.com/Rocigaot/status/690330440843030532,,,,,
22/1/2016 0:32:24,1,"6,90316040627212E+017",,@delocoprimo de aquí alguien de Ciencias Políticas aún se saca un TFG.,twitter.com/Rocigaot/status/690316040627212288,,,,,
22/1/2016 0:28:57,,"6,90315173584855E+017",,@familiasunshine para algo está la wikipedia! (al menos en mi caso).,twitter.com/Rocigaot/status/690315173584855040,,,,,
22/1/2016 0:28:01,3,"6,90314937881793E+017",,Pues este año aquí nos tocan elecciones autonómicas. Yo para decidir mi voto necesito ir sabiendo con quién pactarán Xabarín y Seguriño.,twitter.com/Rocigaot/status/690314937881792512,,,,,
22/1/2016 0:23:47,9,"6,90313872016732E+017",8,¿Las tortugas ninja tienen disciplina de voto y apoyarán todas al mismo candidato o votan cada una según el color de su antifaz?,twitter.com/Rocigaot/status/690313872016732160,,,,,
22/1/2016 0:14:51,3,"6,90311626457813E+017",2,"Vale, PDRO tiene a las tortugas ninja de su lado, pero Rajoy aún está a tiempo de plantear un tripartito con Pocoyó y Dora la Exploradora.",twitter.com/Rocigaot/status/690311626457812992,,,,,
22/1/2016 0:11:38,19,"6,90310816680247E+017",35,"'Donatello, la tortuga ninja podemita, entrenó a chavistas a las órdenes de ETA con dinero iraní' #abcdametrabajopic.twitter.com/l354Me1nu4",twitter.com/Rocigaot/status/690310816680247297,,,,,
22/1/2016 0:03:24,,"6,90308742143943E+017",,"@PotiPotiInLove es igual de peligrosa la amistad con cualquier tortuga ninja o Leonardo aún vale pero Donatello es un chungo,por ejemplo?",twitter.com/Rocigaot/status/690308742143942656,,,,,
22/1/2016 0:00:59,4,"6,90308135634997E+017",1,"Con la de memes y montajes cutres con Paint que he hecho en twitter,y que aún no me hayan ofrecido curro haciendo portadas para ABC...",twitter.com/Rocigaot/status/690308135634997248,,,,,
21/1/2016 16:51:50,,"6,9020013844333E+017",,@errejoners o la versión low cost: lanzarles el CV envolviendo una piedra.,twitter.com/Rocigaot/status/690200138443329537,,,,,
21/1/2016 15:31:40,,"6,90179963002176E+017",,@familiasunshine pa k kieres saber eso jaja saludos,twitter.com/Rocigaot/status/690179963002175489,,,,,
21/1/2016 15:10:33,,"6,90174647044817E+017",,@SnowFey @All4Av y fijo que se nos pasa alguno más. Chandler cuenta? Al fin y al cabo se enrollaron cuando el primer beso de Monica XD,twitter.com/Rocigaot/status/690174647044816896,,,,,
21/1/2016 15:06:53,,"6,90173724339933E+017",,"@SnowFey @All4Av Gavin cuenta como novio? sólo se habían besuqueado un poco y le había regalado una pashmina, pero si contamos a Russ...",twitter.com/Rocigaot/status/690173724339933184,,,,,
21/1/2016 15:00:51,,"6,90172208572953E+017",,@_Quimi_ Felicidades!,twitter.com/Rocigaot/status/690172208572952576,,,,,
21/1/2016 14:59:02,1,"6,901717480006E+017",,"@All4Av @SnowFey calla, que creo que si me pongo los saco XD",twitter.com/Rocigaot/status/690171748000600064,,,,,
21/1/2016 14:58:20,,"6,90171574662619E+017",,@Nigridal y a alguna gente le cuesta entender que puedas disfrutar escuchando a un grupo aunque no sepas el nombre del gato del batería xD,twitter.com/Rocigaot/status/690171574662619136,,,,,
21/1/2016 14:56:25,1,"6,90171091575292E+017",,"@Nigridal es como cuando voy por bares jebis, para mí 'me gusta un grupo' significa 'oigo sus canciones e si me cuadra voy a los conciertos'",twitter.com/Rocigaot/status/690171091575291905,,,,,
21/1/2016 14:55:02,1,"6,90170742483391E+017",,@Nigridal y nunca he entendido por qué para algunos tendría que saberme hasta el grupo sanguíneo de la suegra del prota para llevarla.,twitter.com/Rocigaot/status/690170742483390464,,,,,
21/1/2016 14:54:04,1,"6,90170497519227E+017",,"@Nigridal yo puedo llevar una camiseta de esas porque he visto la peli, pillo la referencia y me hace coña, pero no ser especialmente fan",twitter.com/Rocigaot/status/690170497519226880,,,,,
21/1/2016 14:49:07,11,"6,90169254260404E+017",6,"En serio,si ya es cansino siempre el rollo 'seguro que no eres tan friki como yo', lo es más con productos culturales QUE CONOCE TODO DIOS.",twitter.com/Rocigaot/status/690169254260404224,,,,,
21/1/2016 14:40:01,9,"6,90166962144551E+017",5,"Porque claro, ambos son productos audiovisuales que poquísima gente ha tenido la ocasión de conocer, seguro que es todo postureo.",twitter.com/Rocigaot/status/690166962144550913,,,,,
21/1/2016 14:39:09,20,"6,90166745953362E+017",14,"En Primark tienen una camiseta del Central Perk y voy a interrogar a quien la lleve a ver si es true fan de Friends, como los de Star Wars.",twitter.com/Rocigaot/status/690166745953361920,,,,,
21/1/2016 14:37:00,1,"6,90166205211111E+017",,@JessicaFillol me estoy imaginando la intro de Friends pero con varios maderos bailando en la fuente y me estoy partiendo yo sola.,twitter.com/Rocigaot/status/690166205211111424,,,,,
20/1/2016 23:45:41,,"6,89941899159953E+017",,"@SnowFey @laMascota ay, mira, Screaming trees no la tenía yo!",twitter.com/Rocigaot/status/689941899159953411,,,,,
20/1/2016 23:44:39,,"6,89941638538531E+017",,"@laMascota @SnowFey Alice in Chains, Pearl Jam, Nine Inch Nails, Smashing Pumpkins, Hole, Radiohead, y diría que Soundgarden. Me faltan 2.",twitter.com/Rocigaot/status/689941638538530820,,,,,
20/1/2016 15:28:31,,"6,89816781377163E+017",,Pues yo soy ETA en el horóscopo chino y mi año tampoco fue para echar cohetes. :Phttps://twitter.com/Intereconomia/status/547441533226467328 …'2015 será el año de ETA' http://bit.ly/1xIe6Jj ,twitter.com/Rocigaot/status/689816781377163264,,,,,
20/1/2016 0:17:56,4,"6,89587624634356E+017",7,"Hostias, Espe Skywalker!https://twitter.com/PijusMagnificvs/status/689570089696399360 …Que ganas tengo de ir al Museo de Cera de Barcelona. O no. pic.twitter.com/cTiSVJ9LSf",twitter.com/Rocigaot/status/689587624634355712,,,,,
19/1/2016 0:54:51,1,"6,89234528683078E+017",1,@ComandanteVimes a veces pienso que se habrá pasado toda su vida escolar oyendo esa broma y casi llega a darme pena.,twitter.com/Rocigaot/status/689234528683077632,,,,,
18/1/2016 23:41:49,1,"6,89216149352006E+017",,'Raza' versión reality de los hijos tróspidos. Quién quiere casarse con mi general sublevado.,twitter.com/Rocigaot/status/689216149352005637,,,,,
18/1/2016 23:38:02,1,"6,89215194879386E+017",,"Conste que estoy viendo lo de un príncipe para tres princesas y no Raza, que mi masoquismo televisivo no llega a según qué niveles.",twitter.com/Rocigaot/status/689215194879385600,,,,,
18/1/2016 23:35:29,2,"6,8921455527739E+017",,"Raza, la comedia romántica. Jennifer Aniston y Matthew McConaughey pasan de odiarse a amarse mientras Franco lucha contra esos rojos malos",twitter.com/Rocigaot/status/689214555277389825,,,,,
18/1/2016 23:21:37,3,"6,89211065373209E+017",2,"Raza, de Walt Disney. Un soldado vive simpáticas aventuras desde Marruecos a Madrid con su fiel amigo, un ratón parlanchín.",twitter.com/Rocigaot/status/689211065373208576,,,,,
18/1/2016 22:30:58,2,"6,8919831665195E+017",,Cuando alguien se define en Facebook como 'sapiosexual' pero tú conoces a su churri.pic.twitter.com/yxffDMRRDs,twitter.com/Rocigaot/status/689198316651950080,,,,,
18/1/2016 15:51:36,,"6,89097816573108E+017",,@alitecarlitopic.twitter.com/R0ZrVpTjC7,twitter.com/Rocigaot/status/689097816573108229,,,,,
18/1/2016 15:44:58,,"6,89096143595266E+017",,"@alitecarlito mutéalos antes de caer en la tentación de entrar al trapo, que es tiempo muy perdido.",twitter.com/Rocigaot/status/689096143595266049,,,,,
18/1/2016 15:43:26,1,"6,89095758683968E+017",,"@SnowFey @PSR0531121 ay, este es el que me hizo like el otro día cuando le di un premio Bonico del Tó XD",twitter.com/Rocigaot/status/689095758683967490,,,,,
18/1/2016 11:43:37,1,"6,8903540592504E+017",,@Pozuelen así están las cabezas xD,twitter.com/Rocigaot/status/689035405925040128,,,,,
18/1/2016 2:04:14,,"6,88889600534823E+017",,@Xiscally @TavernerV yo a los parientes fachas y compromisos así los tengo en un grupo y por defecto publico para 'amigos excepto ese grupo',twitter.com/Rocigaot/status/688889600534822912,,,,,
18/1/2016 1:53:15,1,"6,8888683550702E+017",,@Xiscally @TavernerV y luego un día me bloqueó. Que lo vi excesivo considerando que sólo interactuábamos si él entraba a montarme bronca,twitter.com/Rocigaot/status/688886835507019776,,,,,
18/1/2016 1:52:29,,"6,88886642967446E+017",,@Xiscally @TavernerV yo hace años tenía a un amigo de una amiga que entraba ofendidísimo a montarme bronca cada vez que criticaba al PP(1),twitter.com/Rocigaot/status/688886642967445504,,,,,
18/1/2016 1:50:27,1,"6,88886130381591E+017",,"@Xiscally @TavernerV de todas formas ya hace tiempo que no discuto en muros ajenos,suele ser algo así:pic.twitter.com/ICXAUagl28",twitter.com/Rocigaot/status/688886130381590528,,,,,
18/1/2016 1:48:49,2,"6,88885722590392E+017",,"@Xiscally @TavernerV hay gente que se pone la defensiva y gente de 'ah, no sé si es verdad, lo vi por mi muro y lo comparto por si acaso'",twitter.com/Rocigaot/status/688885722590392320,,,,,
18/1/2016 1:45:58,,"6,88885004190003E+017",,@Xiscally @TavernerV lo peor es cuando ves que lo comparte gente a la que aprecias y de la que pensabas que tenía más cabecita.,twitter.com/Rocigaot/status/688885004190003201,,,,,
18/1/2016 1:43:05,,"6,88884276704727E+017",,"@Xiscally @TavernerV oh, sí, ese lo vi rulando por mi FB no hace mucho.",twitter.com/Rocigaot/status/688884276704727040,,,,,
18/1/2016 1:28:52,2,"6,88880701110878E+017",2,@TavernerV esos míticos mails reenviados de 'LOS ESPAÑOLES NOS MATAMOS A TRABAJAR Y LOS INMIGRANTES TIENEN CASA Y SUBVENCIONES PÁSALO',twitter.com/Rocigaot/status/688880701110878208,,,,,
18/1/2016 1:26:46,,"6,88880170590192E+017",,AJÁ.https://twitter.com/Skareh/status/688879809448034304 …@Rocigaot los hechos son racistas,twitter.com/Rocigaot/status/688880170590191616,,,,,
18/1/2016 1:24:25,5,"6,88879582628434E+017",2,A lo mejor es friker el que escribía esos mails racistas de 'esto no es racismo es 1verdad como 1templo' que reenviaban los cuñaos.,twitter.com/Rocigaot/status/688879582628433921,,,,,
18/1/2016 1:20:51,6,"6,88878684887986E+017",3,"Friker el otro día hizo una sección de 'si te matan/violan' algo has hecho mal, y hoy 'oh, dios mío, refugiados que violan'. #CuartoMilenio",twitter.com/Rocigaot/status/688878684887986177,,,,,
18/1/2016 1:20:02,6,"6,88878478297559E+017",5,Y ya estamos con el discurso racista disfrazado de 'no me vais a callar con lo políticamente correcto' #CuartoMilenio,twitter.com/Rocigaot/status/688878478297559040,,,,,
18/1/2016 1:17:19,1,"6,88877794001056E+017",,@TavernerV @Tawil sección 'los gayegos dan mazo miedo',twitter.com/Rocigaot/status/688877794001055745,,,,,
18/1/2016 1:13:40,3,"6,88876876685795E+017",,"@Tawil @TavernerV 
-Una niña fantasma de otro tiempo!
-Paloma,esto es pronovias.Si ves viejuno el vestido de la niña de arras dilo a la cara",twitter.com/Rocigaot/status/688876876685795328,,,,,
18/1/2016 1:11:27,4,"6,88876319724147E+017",1,"@TavernerV @Tawil luna de miel: ruta por la España del misterio: Bélmez, mansión de los marqueses de Urquijo, cortijo de la muerte...",twitter.com/Rocigaot/status/688876319724146688,,,,,
18/1/2016 1:08:46,2,"6,88875643061334E+017",,"@Srta_Angus  tendré que verla, ¿va de una boda?¿Da más yuyu que las bodas de 'Casamos'? @Tawil @TavernerV",twitter.com/Rocigaot/status/688875643061334016,,,,,
18/1/2016 1:07:49,3,"6,88875402870305E+017",1,@TavernerV @Tawil despedida de soltera con un tuppersex. Paloma Navarrete diciendo que nota energías muy chungas viniendo de ese vibrador.,twitter.com/Rocigaot/status/688875402870304768,,,,,
18/1/2016 0:59:12,4,"6,88873234243154E+017",2,"@TavernerV @Tawil son a única á que, agora que se levan as vodas temáticas, unha voda 'Cuarto Milenio' empeza a parecerlle unha gran idea?",twitter.com/Rocigaot/status/688873234243153920,,,,,
18/1/2016 0:58:16,2,"6,88873001044029E+017",1,@Tawil @TavernerV os muñequiños da tarta están malditos.,twitter.com/Rocigaot/status/688873001044029440,,,,,
18/1/2016 0:56:38,2,"6,88872589649965E+017",,@TavernerV @Tawil psicofonías no clásico vídeo con fotos dos mozos dende pequenos que fan os colegas e poñen aos postres.,twitter.com/Rocigaot/status/688872589649965064,,,,,
18/1/2016 0:53:41,3,"6,88871847585272E+017",,"@TavernerV @Tawil unha cousa os digo, a maioría de fotos típicas de voda gañarían metendo ao aforcado de por medio. :P",twitter.com/Rocigaot/status/688871847585271808,,,,,
18/1/2016 0:43:09,2,"6,88869196609024E+017",,@TavernerV @Tawil (que hei de dicir que a foto de noiva na palma do noivo vina de verdade e xa da mal rollo sen meter aforcados polo medio),twitter.com/Rocigaot/status/688869196609024000,,,,,
18/1/2016 0:42:29,3,"6,88869027100373E+017",,@TavernerV @Tawil ou o de xogar coa perspectiva pra que pareza que o aforcado está de pé na palma da man da noiva e a noiva na do noivo.,twitter.com/Rocigaot/status/688869027100372992,,,,,
18/1/2016 0:39:23,4,"6,88868246678827E+017",1,@Tawil estoume a imaxinar a clásica foto dos noivos perseguíndose arredor dunha árbore cun fulano aforcado colgando polo medio.,twitter.com/Rocigaot/status/688868246678827008,,,,,
18/1/2016 0:36:46,57,"6,88867587653001E+017",35,'Ahí van personas a ahorcarse y personas a hacerse fotos de bodas'. ¿Puede ser esta la mejor frase de la historia de #CuartoMilenio?,twitter.com/Rocigaot/status/688867587653001216,,,,,
18/1/2016 0:20:33,7,"6,8886350969063E+017",1,Esto a alguien le tiene que haber pasado.,twitter.com/Rocigaot/status/688863509690630144,,,,,
18/1/2016 0:20:20,21,"6,8886345394831E+017",6,Follar en unas ruinas de un descampao. Huir cuando llegan unos a hacer botellón. Descubrir por #CuartoMilenio que os tomaron por fantasmas.,twitter.com/Rocigaot/status/688863453948309504,,,,,
